timestamp,mq2,mq135,mq7,sound,flame,temperature,humidity,liquid,vibration,tilt,risk_score,hazard_level
2026-02-26 23:24:00,43.22,318.93,37.36,51.93,1,21.7,83.8,7.79,868891,1.44,30.873730867601633,Safe
2026-02-26 23:24:00,43.22,318.44,35.65,52.81,1,21.7,83.8,7.79,868918,1.64,30.621040303184298,Safe
2026-02-26 23:24:00,43.22,309.89,36.39,51.87,1,21.7,83.9,7.79,868771,1.5,30.445847791408347,Safe
2026-02-26 23:25:00,40.78,304.52,30.77,46.8,1,21.7,84.0,7.82,868841,1.33,29.262830997960123,Safe
2026-02-26 23:25:00,38.58,305.74,31.99,47.21,1,21.7,84.0,7.73,868964,1.56,29.445888101194896,Safe
2026-02-26 23:25:00,31.01,306.23,30.77,47.36,1,21.7,84.0,7.73,868966,0.95,28.873434638226886,Safe
2026-02-26 23:25:00,38.83,310.38,30.77,47.09,1,21.7,84.2,7.82,868885,1.51,29.40474949209039,Safe
2026-02-26 23:25:00,36.87,320.88,36.87,52.16,1,21.7,84.3,7.73,868635,1.35,30.5904180388534,Safe
2026-02-26 23:25:00,35.16,304.27,30.53,45.92,1,21.7,84.2,7.82,868861,1.28,28.99707888300682,Safe
2026-02-26 23:25:00,35.16,305.25,31.01,47.71,1,21.7,84.1,7.73,868923,1.07,29.057743545560804,Safe
2026-02-26 23:25:00,49.08,323.81,37.36,52.42,1,21.7,84.1,7.79,868755,1.22,31.20431553121622,Safe
2026-02-26 23:25:00,46.89,324.3,37.85,51.37,1,21.7,83.9,7.79,868860,1.61,31.286750197470525,Safe
2026-02-26 23:25:00,38.83,323.57,38.58,52.42,1,21.7,83.8,7.79,868901,1.45,31.05033993233165,Safe
2026-02-26 23:25:00,37.61,307.45,32.48,47.06,1,21.7,83.8,7.73,868956,1.36,29.50537306067368,Safe
2026-02-26 23:25:00,35.16,319.41,32.97,47.97,1,21.7,83.7,7.82,0,1.06,15.136841021377414,Safe
2026-02-26 23:26:00,42.98,324.3,37.36,51.99,1,21.7,83.9,7.79,0,1.59,16.37542140159825,Safe
2026-02-26 23:26:00,31.01,322.59,37.85,51.75,1,21.7,83.9,7.79,0,1.68,15.967023891168544,Safe
2026-02-26 23:26:00,48.6,322.83,36.87,52.6,1,21.7,83.9,7.79,0,1.34,16.417936087755646,Safe
2026-02-26 23:26:00,45.91,317.46,37.61,52.04,1,21.7,83.9,7.79,0,1.31,16.262748000497904,Safe
2026-02-26 23:26:00,42.74,322.83,36.87,51.58,1,21.7,84.0,7.79,9606,1.48,16.38508039904939,Safe
2026-02-26 23:26:00,36.87,307.94,31.5,47.36,1,21.7,83.9,7.82,174092,1.43,17.61661349660132,Safe
2026-02-26 23:26:00,43.71,322.83,36.63,52.81,1,21.7,84.1,7.79,0,1.38,16.203033530114308,Safe
2026-02-26 23:26:00,35.65,307.94,31.99,47.44,1,21.7,84.3,7.79,0,1.41,14.700227551335532,Safe
2026-02-26 23:26:00,38.83,324.3,38.34,52.04,1,21.7,84.8,7.79,0,1.42,16.34607318631918,Safe
2026-02-26 23:26:00,42.98,324.3,37.85,51.99,1,21.7,85.1,7.79,0,1.18,16.380922614173933,Safe
2026-02-26 23:26:00,46.15,321.61,37.61,52.13,1,21.8,84.9,7.79,0,0.99,16.621868276810076,Safe
2026-02-26 23:27:00,44.69,318.19,37.36,52.01,1,21.8,84.9,7.79,0,1.32,16.479237624969866,Safe
2026-02-26 23:27:00,25.15,308.67,32.23,47.53,1,21.7,84.6,7.79,0,1.15,14.320825176917628,Safe
2026-02-26 23:27:00,35.65,307.45,31.75,46.33,1,21.8,84.5,7.82,0,1.48,14.940256452000478,Safe
2026-02-26 23:27:00,43.22,324.05,37.85,52.37,1,21.8,84.6,7.79,0,0.78,16.58885745474878,Safe
2026-02-26 23:27:00,39.8,309.16,31.01,46.39,1,21.8,84.4,7.79,0,1.43,15.018679358158064,Safe
2026-02-26 23:27:00,35.16,324.05,37.61,52.04,1,21.8,84.4,7.79,0,1.26,16.333092681003556,Safe
2026-02-26 23:27:00,28.08,317.7,35.65,52.42,1,21.8,84.4,7.79,0,1.53,15.60411370018921,Safe
2026-02-26 23:27:00,43.22,319.9,37.61,50.93,1,21.8,84.3,7.79,0,1.24,16.503027156293793,Safe
2026-02-26 23:27:00,45.91,320.39,36.87,52.04,1,21.8,84.2,7.79,0,1.17,16.488533879036098,Safe
2026-02-26 23:27:00,38.83,305.01,31.5,47.09,1,21.8,84.2,7.73,0,1.39,14.917422596110361,Safe
2026-02-26 23:27:00,45.91,319.17,36.63,52.13,1,21.8,84.2,7.73,0,1.56,16.4745898685172,Safe
2026-02-26 23:27:00,42.49,319.41,35.41,51.78,1,21.7,84.3,7.79,0,1.5,15.876998653990459,Safe
2026-02-26 23:28:00,38.83,320.15,36.63,52.48,1,21.7,84.3,7.79,0,1.33,15.927463486100182,Safe
2026-02-26 23:28:00,38.34,304.52,24.91,47.03,1,21.8,84.4,7.79,0,1.25,13.812034141482721,Safe
2026-02-26 23:28:00,46.89,320.63,36.63,52.4,1,21.8,84.3,7.73,0,1.68,16.578163087345317,Safe
2026-02-26 23:28:00,32.72,305.74,31.01,47.44,1,21.8,84.3,7.73,0,1.25,14.607472112597463,Safe
2026-02-26 23:28:00,44.69,321.86,36.14,52.84,1,21.8,84.2,7.79,0,1.43,16.417950233340708,Safe
2026-02-26 23:28:00,37.61,317.95,36.87,52.51,1,21.8,84.2,7.79,0,1.33,16.12931743119825,Safe
2026-02-26 23:28:00,42.98,323.81,37.12,52.95,1,21.8,84.1,7.79,0,1.19,16.528496286681463,Safe
2026-02-26 23:28:00,19.54,312.33,31.26,47.68,1,21.8,84.1,7.79,0,1.37,14.385852668082197,Safe
2026-02-26 23:28:00,35.65,313.55,31.5,48.15,1,21.8,84.5,7.82,0,0.85,14.97823235586142,Safe
2026-02-26 23:28:00,24.18,304.76,30.77,46.45,1,21.8,84.5,7.82,0,1.75,14.317057465863275,Safe
2026-02-26 23:28:00,31.99,303.79,31.5,47.06,1,21.8,84.3,7.79,0,1.28,14.609923255476328,Safe
2026-02-26 23:28:00,48.35,320.39,36.87,52.04,1,21.8,84.1,7.79,0,1.25,16.594377633867605,Safe
2026-02-26 23:29:00,29.55,319.41,36.87,52.07,1,21.8,83.9,7.79,0,1.16,15.84188422024515,Safe
2026-02-26 23:29:00,39.32,322.59,37.36,52.25,1,21.9,83.7,7.79,0,1.49,16.722533153616737,Safe
2026-02-26 23:29:00,46.89,321.37,35.65,51.37,1,21.8,83.9,7.79,0,1.3,16.383863041742256,Safe
2026-02-26 23:29:00,46.64,320.15,36.63,53.13,1,21.8,83.9,7.79,0,1.31,16.494975873442655,Safe
2026-02-26 23:29:00,43.47,317.7,37.12,51.4,1,21.8,83.8,7.79,0,1.09,16.338926287695365,Safe
2026-02-26 23:29:00,44.44,316.73,37.61,52.98,1,21.8,83.7,7.79,0,1.38,16.475036103454773,Safe
2026-02-26 23:29:00,35.65,319.17,36.14,52.16,1,21.8,83.7,7.79,0,1.39,15.987625593838345,Safe
2026-02-26 23:29:00,40.05,308.67,30.04,46.8,1,21.8,83.6,7.82,0,1.22,14.823840096495402,Safe
2026-02-26 23:29:00,46.15,319.66,37.61,52.72,1,21.8,83.6,7.82,0,1.22,16.605475403336964,Safe
2026-02-26 23:29:00,47.37,317.7,32.72,47.38,1,21.8,83.6,7.82,0,1.21,15.806585390943695,Safe
2026-02-26 23:30:00,29.06,318.19,37.61,51.78,1,21.8,83.8,7.79,0,1.32,15.932260682733517,Safe
2026-02-26 23:30:00,42.98,312.33,32.23,47.0,1,21.8,84.1,7.73,0,1.26,15.394765367947064,Safe
2026-02-26 23:30:00,40.78,320.63,36.63,51.93,1,21.8,84.7,7.79,0,1.02,16.238329983369805,Safe
2026-02-26 23:30:00,39.07,324.79,37.36,51.9,1,21.7,84.7,7.79,0,1.24,16.18165401314576,Safe
2026-02-26 23:30:00,28.57,313.8,31.26,47.77,1,21.8,84.8,7.73,0,1.02,14.70164113890228,Safe
2026-02-26 23:30:00,48.11,323.57,36.39,56.21,1,21.8,84.9,7.79,0,1.38,16.630704011726856,Safe
2026-02-26 23:30:00,40.78,321.12,36.87,51.6,1,21.8,84.7,7.79,0,1.23,16.329273103498632,Safe
2026-02-26 23:30:00,48.35,320.63,37.85,52.1,1,21.7,84.5,7.79,0,-0.58,16.155613571856257,Safe
2026-02-26 23:30:00,48.6,321.12,37.36,52.04,1,21.7,84.3,7.79,0,1.31,16.43772501390293,Safe
2026-02-26 23:30:00,44.44,320.63,36.63,52.04,1,21.7,84.3,7.79,0,1.26,16.140639799459752,Safe
2026-02-26 23:30:00,33.94,320.39,37.61,51.87,1,21.7,84.2,7.79,0,1.14,15.874243587355922,Safe
2026-02-26 23:31:00,27.35,311.6,33.46,47.62,1,21.7,84.1,8.33,0,1.39,14.795947220588149,Safe
2026-02-26 23:31:00,42.74,314.77,31.5,47.53,1,21.7,84.1,7.99,0,1.2,15.086382398294038,Safe
2026-02-26 23:31:00,41.27,312.82,30.04,44.86,1,21.7,84.9,7.96,0,1.54,14.793991132819686,Safe
2026-02-26 23:31:00,49.82,324.05,37.85,52.13,1,21.7,84.8,7.96,0,1.46,16.699263697265252,Safe
2026-02-26 23:31:00,42.49,323.08,37.36,52.84,1,21.8,84.6,7.96,0,1.12,16.53281929765446,Safe
2026-02-26 23:31:00,48.35,324.79,37.61,51.31,1,21.8,84.8,7.96,0,1.05,16.83364852952172,Safe
2026-02-26 23:31:00,31.99,325.52,38.58,52.51,1,21.8,85.2,7.96,0,1.23,16.42909396601745,Safe
2026-02-26 23:31:00,37.85,309.89,31.26,47.79,1,21.8,85.3,7.96,0,1.61,15.059644271026999,Safe
2026-02-26 23:31:00,44.69,326.74,36.87,50.73,1,21.8,85.8,7.99,0,1.42,16.70776716423998,Safe
2026-02-26 23:31:00,42.74,325.52,36.63,50.64,1,21.9,85.9,7.96,0,1.58,16.86094865245783,Safe
2026-02-26 23:31:00,47.86,322.59,37.85,51.93,1,21.9,85.5,7.96,0,1.34,17.11444417683032,Safe
2026-02-26 23:32:00,43.22,322.1,37.61,52.63,1,21.9,85.0,7.96,0,1.52,16.918551904178866,Safe
2026-02-26 23:32:00,42.49,311.36,33.21,47.18,1,21.9,84.7,7.99,0,1.34,15.824702846874247,Safe
2026-02-26 23:32:00,35.16,322.83,37.85,52.07,1,21.9,84.6,8.51,0,1.19,16.681462485206513,Safe
2026-02-26 23:32:00,46.15,321.61,36.39,51.66,1,21.9,84.4,7.96,0,0.97,16.720524105566515,Safe
2026-02-26 23:32:00,46.64,320.63,36.63,51.9,1,21.9,84.1,7.96,0,0.98,16.74857085426988,Safe
2026-02-26 23:32:00,34.68,309.89,31.75,47.91,1,21.9,83.9,7.99,0,1.58,15.294843063701217,Safe
2026-02-26 23:32:00,50.31,317.7,35.16,52.07,1,21.9,83.8,7.96,0,1.66,16.680950661546042,Safe
